,Summary,OverallRating,Pros,Cons,Helpful,date,Position,City,State,Status,Tenure
128,Used to be a great place to work.,1.0,Free cable if you live on plant and if your billing doesn't get screwed up.,"Very little opportunity to advance, especially while IT positions are continually outsourced. Long time employees are encouraged to leave the company by offering retirement packages every couple years and positions are either eliminated or back-filled with less experienced and cheaper talent. Teams are split between vast areas with little communication between them, which negatively impacts projects and team performance. The teams don't have to be clustered together to work, but they need better communication with the managers. The managers shouldn't limit their interactions to the team members that happen to be local to them.  In the two months leading up to my departure, I had 2 conversations initiated by my manager, and 17 out of 20 team meetings canceled. I'm sure it was much worse, but the short email retention implemented by IT prevented me from looking back any further than that.

Customer satisfaction has fallen so low that employees no longer wear company logos outside the office due to the still broken billing migration and failed video services that take months to get fixed.",1 person found this review helpful,2019-12-16, IT Systems Engineer ,Plano, TX,Former Employee, more than 10 years
129,Not the same once they took over,3.0,"Good pay, that’s about it","No job security, the entire office was laid off",1 person found this review helpful,2019-12-14, Dispatcher ,Stratford, CT,Former Employee, more than 1 year
130,Good place to learn,4.0,"Work with major networking equipment brands, keep up with industry trends.",Long hours and long on-call out of hours periods,Be the first to find this review helpful,2019-12-08, Network Engineer ,Santo Domingo,,Former Employee, more than 1 year
131,Nice market dynamics,3.0,"Nice company to start your career with great starter salary.
Huge commercial dynamics which is a plus if you are in the marketing area because you have a lot  of campaigns to launch. 
Huge budget","A lot of the company employs people that are doing the same thing for years and years and doesn't accept new ideas. 
There is a huge gap between the salaries of people that are there for like 20 years and those who are there for less time even if they do the same thing and and even if the new people are more efficient. 
Lack of leadership skills in a lot of management seniors",Be the first to find this review helpful,2019-11-30, Senior Marketing Manager ,Lisbon,,Former Employee, more than 5 years
132,Good company,4.0,Good working environment very friendly,Can improve the working process,Be the first to find this review helpful,2019-11-27, Senior Software Developer ,,,Current Employee,
133,Good Salary and Great Benefits,4.0,Great Benefits and a very fair salary within the Industry.,The company has metrics to make sure you are doing the best job you can within a reasonable time frame. The only issue is the stress  this can put you under.,Be the first to find this review helpful,2019-11-19, TSG Technician ,Jericho, NY,Current Employee, more than 8 years
134,Run... unless you have a lawyer,1.0,Technology is fun and most customers are nice.,"Unprofessional conduct by management
Fat shaming employees
Sexual harassment
Managers, especially senior managers, are ego driven and rude. They don't like anyone who is not part of their circle and don't care who knows. They march through the building like they are untouchable. 

I would get fired for telling dirty jokes or using vulgar language but not if I were a senior manager. 

Employees are often left feeling worthless. Everyone knows the company wants to outsource as much of the business as possible. 

Service has really dropped since they took over Suddenlink and employees are often left to make excuses for operational mistakes.  

Very few training opportunities since the training department has been chopped and when there is training it isn't enough.",7 people found this review helpful,2019-11-15, Field Service Technician ,Alexandria, LA,Former Employee, more than 8 years
135,Dont do it,2.0,"Some of the people working there were great and made it bearable
The middle management were a helpful bunch trying to help you even though senior management did nothing","Pay sucks (Was lied to at the interview about how much I'd get paid)
Benefits offered were horrible
The senior leadership did not care and only cared about what goes into their pockets",4 people found this review helpful,2019-11-12, Cable Technician ,Bethpage, NY,Former Employee, less than 1 year
136,Well paid,3.0,"Pay a great, 401k is good. Health benefits are expensive and PTO is fair.",Customer first is not the priority anymore.,2 people found this review helpful,2019-11-12, IT Analyst ,Tyler, TX,Former Employee, more than 8 years
137,maybe think twice....,1.0,"good benefits, paid on time, my direct manager was amazing and really cared about the people on his team.","no room to grow, never follow through on what they say they will do for the employees, underpaid, they do not care at all about employees",3 people found this review helpful,2019-11-06, Various ,,,Former Employee, more than 5 years
138,Good place to learn but don't overstay,4.0,Some very good professionals from whom one can learn a lot,Low wages and low probabilities of career evolution,Be the first to find this review helpful,2019-11-03, Product Manager ,,,Current Employee,
139,Do not waste your time!!!,1.0,None..company is completely a disappointment,"Horrible, horrible, work environment and Management.

I've gone through some terrible situations while working here. Harassment from direct management, poor morale, poisonous work environment, overworked, no work life balance.

Extremely high turnover, due to poor management and upper management could care less.",4 people found this review helpful,2019-11-01, Payroll ,Plano, TX,Former Employee, more than 1 year
140,"Worst Company ever ! Do not work at the Plano, Tx location!!",1.0,Great Supervior and direct team members,"No room for growth

Low ball current employees

Manager was the worst ever, lied all the time, talked poorly about the team, no team development, starts assignments and never finishes them, never works over 40 hours, comes and goes as he pleases, micromanaging, and never stands by what he says

Senior Management allow Mangers to treat employees poorly !!!!!!!!!! and lies as much as the manager does..",1 person found this review helpful,2019-11-01, Payroll ,Plano, TX,Former Employee,
141,NO MANAGEMENT STRUCTURE,1.0,"few benefits, i dont know what else to add","no direction, no future, no structure, nothing",3 people found this review helpful,2019-10-30, Producer ,Washington, DC,Current Employee, more than 3 years
142,Consultant at Altice Labs,3.0,"Work in a large company, good work life balance","More than 50% are consultants 
Slow new technology adoption",Be the first to find this review helpful,2019-10-30, Front End Developer ,Aveiro,,Current Employee, more than 1 year
143,Management needs serious work and they need to stop running loyal employees out the door just so they can pay ppl less.,2.0,The Free services and benefits,"Horrible management, one hand doesn't know what the other is doing and they are letting go of loyal employees to hire newbies they can get to drink the koolaid and pay minimum wage.",5 people found this review helpful,2019-10-28, Acct Manager ,Tyler, TX,Former Employee, more than 5 years
144,Retention specialist,5.0,Commission  is great for not having a degree,Mandatory overtime  Is not fun when you have your mind set on getting off,Be the first to find this review helpful,2019-10-27, Anonymous Employee ,Ty Ty, GA,Current Employee, more than 3 years
145,Not worth the headache at all.,1.0,Good benefits and decent pay.,"Absolutely no thought given to sales people or in field workers, unfair business practices, customers hate you and will be unfriendly.",2 people found this review helpful,2019-10-23, RSA ,,,Former Employee, less than 1 year
